#{"t_start": 1572462715.0693665, "env_id": "PongNoFrameskip-v4"}
r,l,t
-21.0,761,229.306036
-21.0,804,480.938517
-20.0,1032,739.249818
-20.0,915,984.498959
-21.0,894,1237.044084
-19.0,1063,1505.11483
-20.0,874,1753.260814
-21.0,1111,2018.940562
-20.0,913,2281.815388
-21.0,915,2543.651809
-18.0,1301,2831.874241
-20.0,1835,3129.964427
-21.0,1474,3412.025022
-13.0,1955,3745.847771
-9.0,2352,4068.477581
-20.0,1291,4342.440904
-17.0,1777,4709.417524
4.0,2408,5107.092106
-5.0,2560,5463.255546
17.0,1823,5757.931912
840,299.591017
-21.0,971,311.735866
-21.0,780,321.893395
-21.0,819,332.637606
-19.0,1070,345.903337
-20.0,838,356.579086
-21.0,781,366.670427
-17.0,1299,382.999609
-21.0,821,393.491798
-21.0,790,403.626624
-19.0,1124,417.792385
-21.0,912,429.45984
-19.0,1067,443.244565
-19.0,1011,506.719111
-19.0,992,518.768249
-19.0,1157,533.331934
-20.0,946,545.612247
-21.0,1290,562.12827
-19.0,1003,574.714792
-21.0,845,585.505288
-21.0,821,596.224226
-19.0,992,608.781638
-21.0,821,619.156766
-21.0,809,629.352973
-21.0,787,639.231866
-19.0,1051,652.283864
-19.0,1096,666.142222
-21.0,847,676.8186
-20.0,960,689.146128
-21.0,907,752.304346
-21.0,819,762.832933
-21.0,909,774.071067
-21.0,796,783.909771
-21.0,985,796.02027
-20.0,878,807.058918
-20.0,947,819.218161
-20.0,1016,832.240844
-21.0,910,843.240095
-19.0,931,854.954346
-20.0,930,866.70127
-21.0,842,877.459366
-21.0,958,889.42233
-19.0,1122,903.518029
-21.0,931,915.113138
-20.0,837,925.469967
-20.0,972,937.755255
-21.0,823,1001.345691
-21.0,775,1010.951346
-18.0,1262,1027.161711
-21.0,940,1039.132511
-21.0,884,1050.081518
-20.0,1048,1063.406051
-20.0,956,1075.470795
-21.0,880,1086.851637
-19.0,1034,1100.273746
-19.0,1186,1115.35092
-21.0,803,1125.442391
-19.0,937,1137.633739
-20.0,979,1149.679461
-21.0,789,1159.676625
-20.0,1077,1173.359055
-20.0,895,1184.430043
-21.0,852,1195.152023
-20.0,988,1266.507519
-20.0,1002,1279.442731
-21.0,849,1290.18745
-21.0,867,1300.689145
-21.0,845,1311.620565
-21.0,864,1322.500487
-21.0,907,1334.003203
-19.0,943,1345.936473
-20.0,834,1355.99569
-21.0,940,1367.95624
-21.0,1001,1381.064927
-20.0,865,1392.079184
-20.0,1035,1405.013006
-19.0,1058,1417.987692
-21.0,821,1428.24461
-18.0,1111,1442.226727
-21.0,869,1453.601557
-21.0,1213,1527.888958
-20.0,1031,1541.110068
-21.0,1115,1555.321229
-18.0,1187,1570.229054
-21.0,877,1580.996867
-21.0,869,1591.591178
-21.0,988,1604.321605
-21.0,823,1614.808017
-21.0,778,1624.78521
-19.0,1039,1637.633547
-19.0,1067,1650.980031
-20.0,1026,1664.07977
-21.0,805,1674.502476
-21.0,928,1686.521963
-19.0,1172,1701.104659
-20.0,836,1777.604768
-20.0,1045,1790.93683
-21.0,819,1801.795564
-21.0,862,1813.146449
-21.0,889,1824.385054
-19.0,1001,1836.7254
-20.0,899,1848.181907
-21.0,848,1858.673173
-20.0,864,1868.940643
-21.0,886,1879.467551
-20.0,1066,1891.826514
-21.0,912,1902.543387
-21.0,852,1912.677819
-21.0,788,1921.615653
-20.0,870,1931.653967
-21.0,1001,1943.437602
-20.0,1062,1956.430396
-20.0,868,1967.112486
-19.0,1146,2052.11326
-20.0,836,2062.968661
-21.0,834,2073.435564
-21.0,959,2085.264786
-19.0,917,2096.08938
-19.0,1074,2109.115161
-19.0,957,2121.104372
-20.0,887,2132.441483
-20.0,932,2144.079936
-21.0,914,2155.871777
-21.0,950,2167.779395
-21.0,899,2179.270043
-20.0,1022,2192.301045
-21.0,818,2202.455638
-16.0,1382,2219.937433
-19.0,916,2231.699126
-19.0,988,2311.586988
-20.0,925,2323.427572
-20.0,1067,2336.830498
-19.0,993,2349.437071
-21.0,999,2362.10464
-19.0,1160,2376.736306
-21.0,982,2388.842424
-19.0,1161,2403.258949
-20.0,1143,2417.139477
-21.0,1046,2430.465149
-21.0,762,2439.851865
-20.0,990,2452.443584
-20.0,1046,2466.282722
-20.0,927,2478.296536
-21.0,910,2489.932032
-21.0,1035,2574.200758
-19.0,1053,2587.899781
-21.0,894,2599.674212
-19.0,1200,2614.95026
-19.0,1102,2628.951413
-19.0,1076,2642.630194
-19.0,1249,2658.538451
-19.0,1038,2672.184553
-21.0,1117,2686.340402
-20.0,1078,2700.127542
-19.0,1268,2716.355577
-16.0,1364,2733.396775
-20.0,1227,2748.836828
-16.0,1615,2768.958151
-20.0,1017,2853.520434
-18.0,1211,2868.998705
-21.0,1070,2882.371341
-20.0,1197,2897.446232
-18.0,1240,2912.845819
-20.0,1326,2929.073678
-17.0,1657,2949.581241
-16.0,1674,2970.147149
-12.0,1881,2994.172357
-16.0,1789,3016.745776
-18.0,1266,3032.553413
-18.0,1620,3155.202999
-18.0,1597,3174.820937
-20.0,1570,3194.401606
-16.0,1686,3215.894994
-21.0,1551,3235.373652
-20.0,1705,3256.235481
-17.0,1925,3280.565368
-17.0,1668,3301.140702
-15.0,1947,3325.695287
-11.0,1873,3464.042178
-21.0,1560,3483.581085
-20.0,1441,3501.111144
-13.0,1964,3525.596954
-14.0,1814,3548.316573
-12.0,2181,3575.088854
-12.0,2016,3600.335695
-14.0,1953,3625.16419
-20.0,1704,3758.486574
-20.0,1574,3777.387792
-20.0,1566,3796.609227
-9.0,2274,3824.619159
-11.0,2268,3851.854865
-20.0,1858,3874.850787
-12.0,2241,3902.718567
-20.0,1612,3922.685865
-12.0,2397,4094.339603
-18.0,1765,4115.166313
-14.0,2109,4139.609987
-18.0,1883,4161.558446
-8.0,2309,4188.542938
-19.0,1603,4207.769217
-20.0,1349,4224.558808
-15.0,1971,4249.324144
-20.0,1507,4268.133397
-8.0,2094,4431.99057
-12.0,1899,4455.305119
-19.0,1746,4477.487241
-6.0,2683,4510.744331
-15.0,1933,4535.151087
-7.0,2879,4570.829114
-7.0,2684,4604.028202
-4.0,2665,4806.15509
1.0,3232,4846.339503
-10.0,2202,4873.434617
-14.0,2141,4899.014444
-4.0,2809,4933.276615
-1.0,2795,4968.327331
17.0,1819,5149.364557
6.0,2367,5179.164084
7.0,2223,5206.691465
-8.0,2272,5234.462431
19.0,1632,5254.57124
-8.0,2573,5286.686139
18.0,1674,5307.774068
-2.0,2793,5505.230575
6.0,2717,5539.819201
7.0,2520,5571.499183
3.0,2995,5609.321213
-2.0,2874,5645.370823
17.0,1789,5668.040838
