#{"t_start": 1572462715.6378078, "env_id": "PongNoFrameskip-v4"}
r,l,t
-20.0,997,237.229199
-21.0,791,479.899317
-21.0,908,732.823852
-20.0,1039,990.073059
-21.0,875,1235.685966
-21.0,901,1496.263324
-19.0,1062,1762.513896
-20.0,971,2011.203903
-21.0,894,2280.090339
-21.0,1049,2549.947626
-20.0,1233,2827.827385
-18.0,1686,3120.762446
-19.0,1804,3428.862769
-12.0,1940,3744.5833
-11.0,2204,4060.478677
-19.0,1489,4353.521778
-19.0,1668,4703.416445
20.0,1564,5058.765204
-1.0,2860,5476.192905
20.0,1565,5747.140154
