#{"t_start": 1572462715.6383262, "env_id": "PongNoFrameskip-v4"}
r,l,t
-21.0,880,233.183197
-18.0,1182,495.696094
-20.0,1051,739.835737
-20.0,1007,988.678788
-21.0,911,1237.219283
-19.0,1014,1502.448261
-20.0,974,1758.547507
-20.0,991,2012.213385
-20.0,947,2283.568569
-21.0,997,2546.802777
-20.0,1108,2822.129652
-20.0,1485,3110.557307
-19.0,1711,3424.566272
-13.0,1990,3746.757158
-19.0,1895,4043.719934
-15.0,2021,4383.228594
-3.0,2762,4762.893716
-7.0,2606,5119.103435
-7.0,2523,5460.850393
7.0,2629,5791.709872
