#{"t_start": 1572462715.0797327, "env_id": "PongNoFrameskip-v4"}
r,l,t
-21.0,808,231.099247
-19.0,1016,489.742884
-21.0,818,728.771428
-19.0,1127,995.115083
-20.0,840,1234.625888
-20.0,937,1498.492362
-20.0,1248,1773.003116
-20.0,1052,2015.823371
-21.0,1116,2292.891329
-19.0,1159,2556.416534
-21.0,1045,2818.831574
-21.0,1417,3107.667255
-17.0,1911,3434.491793
-13.0,1925,3744.565355
-4.0,2739,4088.880044
-12.0,1936,4377.844355
-6.0,2610,4755.344643
13.0,1997,5082.570871
-3.0,2858,5476.579797
16.0,2179,5771.169814
.737998
-19.0,1126,330.392113
-20.0,927,341.890975
-20.0,897,353.17081
-21.0,847,364.263776
-21.0,881,375.402019
-21.0,966,387.456112
-21.0,819,398.155555
-20.0,985,410.709992
-20.0,842,421.227246
-20.0,952,433.42714
-20.0,883,445.006719
-20.0,1164,510.395798
-21.0,848,520.624021
-20.0,972,532.665666
-20.0,987,545.545935
-20.0,867,556.839588
-21.0,823,567.151323
-19.0,1032,580.224904
-20.0,1038,593.70548
-20.0,898,604.936725
-17.0,1113,619.052343
-20.0,883,630.173584
-19.0,1061,643.374798
-18.0,1175,658.267431
-20.0,1094,671.935091
-21.0,782,681.776444
-21.0,821,692.416061
-20.0,1074,757.849998
-21.0,776,767.496678
-21.0,893,778.624919
-21.0,781,788.461724
-19.0,1049,801.166497
-20.0,1039,814.423596
-19.0,1021,827.631502
-21.0,780,837.282414
-20.0,924,848.31301
-21.0,841,859.268389
-21.0,912,870.766227
-20.0,962,882.875947
-21.0,938,894.541949
-20.0,919,906.239207
-20.0,888,917.167203
-21.0,884,928.223254
-21.0,822,938.688134
-19.0,1060,1004.984718
-21.0,778,1014.981436
-18.0,1069,1028.692189
-21.0,928,1040.374989
-20.0,835,1050.874424
-19.0,1048,1064.17429
-21.0,811,1074.250119
-21.0,779,1084.288117
-21.0,973,1097.143811
-20.0,836,1107.77708
-21.0,820,1118.21163
-20.0,988,1130.670764
-19.0,981,1143.154922
-19.0,1052,1156.485898
-18.0,1027,1169.274266
-20.0,1086,1182.789737
-20.0,993,1195.39221
-20.0,959,1266.291543
-19.0,947,1278.553927
-21.0,820,1289.053657
-20.0,903,1299.997205
-21.0,960,1312.325129
-21.0,1015,1325.000804
-21.0,1001,1337.63917
-21.0,775,1347.670607
-20.0,1092,1360.958049
-20.0,1017,1374.021637
-19.0,1012,1387.126075
-19.0,1005,1399.720595
-21.0,897,1410.70369
-21.0,815,1420.841508
-20.0,838,1431.343743
-18.0,1044,1444.692901
-21.0,866,1514.637765
-20.0,1002,1527.492095
-21.0,819,1538.115203
-21.0,836,1548.810426
-20.0,955,1560.701875
-21.0,818,1571.036672
-21.0,905,1582.160538
-20.0,912,1593.384954
-21.0,879,1604.681564
-21.0,910,1616.239742
-19.0,1047,1629.707243
-17.0,1344,1646.296625
-21.0,908,1658.068293
-21.0,883,1668.927126
-21.0,906,1680.747834
-21.0,804,1691.028992
-20.0,934,1702.658142
-21.0,853,1779.34706
-21.0,939,1791.444055
-21.0,1020,1804.971428
-20.0,869,1816.157347
-20.0,1034,1829.286634
-21.0,884,1840.218952
-21.0,901,1851.702964
-17.0,1182,1865.838519
-21.0,913,1876.684351
-19.0,1196,1890.694786
-20.0,861,1900.726493
-20.0,928,1911.898507
-21.0,764,1920.519791
-21.0,882,1930.590655
-20.0,990,1942.200768
-20.0,1064,1955.251636
-21.0,1024,1967.920413
-18.0,1177,2053.399235
-19.0,1015,2066.288588
-20.0,925,2078.050686
-20.0,971,2089.71692
-20.0,999,2101.576436
-21.0,986,2113.913263
-18.0,1380,2131.272881
-21.0,780,2140.968973
-18.0,1054,2154.530057
-20.0,901,2165.656246
-21.0,930,2177.557676
-21.0,849,2188.427893
-20.0,1232,2204.008573
-20.0,1016,2216.788786
-20.0,917,2228.449296
-21.0,1001,2308.537867
-20.0,923,2320.230638
-20.0,1232,2335.91527
-21.0,893,2347.151586
-19.0,1087,2360.994734
-19.0,1253,2376.888596
-19.0,1098,2390.507568
-20.0,1027,2403.09261
-20.0,1145,2417.072397
-18.0,1190,2432.262146
-21.0,838,2442.829853
-19.0,1040,2456.055239
-19.0,988,2469.05849
-18.0,1237,2485.076248
-20.0,1040,2498.060928
-19.0,1260,2585.564928
-20.0,971,2598.23376
-20.0,939,2610.241673
-20.0,1012,2623.340197
-20.0,1097,2636.874113
-20.0,1067,2650.829548
-20.0,1106,2664.957717
-21.0,903,2676.716985
-20.0,1003,2689.351855
-19.0,1298,2706.255693
-20.0,1343,2722.999845
-17.0,1546,2742.379596
-19.0,1130,2756.441671
-18.0,1202,2843.609849
-20.0,1224,2858.841921
-20.0,1049,2872.16772
-17.0,1250,2888.038682
-20.0,1330,2904.41222
-20.0,1156,2918.724636
-21.0,1101,2932.375335
-19.0,1137,2946.463592
-20.0,1459,2964.283155
-17.0,1811,2987.068106
-18.0,1558,3007.026213
-17.0,1846,3030.093885
-16.0,1614,3152.696649
-16.0,1894,3176.045171
-14.0,1784,3198.371465
-18.0,1629,3218.935924
-19.0,1498,3237.768594
-20.0,1518,3256.362151
-18.0,1746,3278.143069
-17.0,1864,3301.488118
-16.0,1749,3323.450795
-19.0,1632,3458.708479
-20.0,1705,3479.966391
-19.0,1750,3501.737932
-13.0,2033,3527.00115
-18.0,1758,3548.964321
-20.0,1509,3567.612361
-15.0,2037,3592.795361
-11.0,2168,3620.037588
-19.0,1668,3641.350323
-20.0,1549,3771.953067
-18.0,1832,3794.523232
-21.0,1449,3812.295305
-21.0,1630,3831.9718
-20.0,1579,3851.113415
-9.0,2158,3877.712538
-15.0,1933,3901.84312
-20.0,1651,3922.239666
-3.0,2906,4099.887544
-12.0,2183,4125.541336
-9.0,2557,4155.115293
-16.0,1817,4176.736514
-1.0,2982,4211.776197
-15.0,2031,4237.233871
-18.0,1940,4261.810206
-18.0,1758,4421.697368
-11.0,1876,4444.640738
-6.0,2704,4478.559281
-19.0,1500,4497.613729
-16.0,2150,4524.129459
-9.0,2372,4553.786546
-15.0,1934,4577.312998
-6.0,2455,4608.002095
-10.0,2588,4809.158624
-14.0,2092,4835.021475
-16.0,1762,4856.79283
-11.0,2200,4884.22573
-10.0,2389,4912.638397
-8.0,2360,4941.663919
-11.0,1994,4966.57203
19.0,1809,5147.468349
-8.0,2229,5175.406263
-4.0,2597,5207.858468
-5.0,2567,5239.390912
-1.0,2937,5275.7918
-2.0,2855,5311.52914
-1.0,2851,5509.823823
-3.0,2752,5544.800457
20.0,1565,5564.354615
-5.0,2595,5597.033452
2.0,2771,5632.186431
5.0,2967,5669.395365
