#{"t_start": 1572462715.5693097, "env_id": "PongNoFrameskip-v4"}
r,l,t
-19.0,992,237.096604
-21.0,1062,491.104574
-21.0,852,730.056579
-20.0,1067,991.409174
-21.0,1132,1247.817101
-21.0,885,1495.429275
-19.0,1022,1760.721188
-20.0,940,2009.930671
-21.0,882,2279.525121
-20.0,930,2544.040773
-21.0,1067,2819.511217
-19.0,1598,3115.873941
-14.0,1791,3428.274504
-16.0,1784,3737.812778
-20.0,1603,4029.420655
-20.0,1546,4357.080864
-11.0,2312,4738.529117
12.0,2153,5091.459296
-5.0,2774,5472.827773
6.0,2824,5800.840519
308.022731
-21.0,940,320.115425
-21.0,819,330.843911
-21.0,821,340.968458
-20.0,831,351.476872
-21.0,819,362.168334
-20.0,972,374.465957
-21.0,786,384.405025
-21.0,973,396.86178
-21.0,846,407.529905
-20.0,899,418.965517
-20.0,928,430.872818
-21.0,820,441.393398
-20.0,1047,505.436213
-21.0,910,516.522331
-19.0,955,528.290863
-20.0,928,540.318656
-21.0,848,551.391009
-21.0,914,562.981236
-21.0,823,573.202508
-20.0,955,585.364223
-20.0,1131,600.091017
-19.0,940,611.840077
-20.0,954,623.92141
-21.0,893,635.272197
-20.0,1073,648.468256
-21.0,1116,662.756531
-21.0,840,673.312832
-21.0,851,684.108825
-19.0,1038,697.251227
-20.0,962,761.400051
-21.0,779,770.905032
-20.0,994,783.293542
-20.0,1038,796.052001
-21.0,790,805.979263
-20.0,995,818.732616
-21.0,834,829.451755
-21.0,839,839.727674
-21.0,877,850.461413
-21.0,884,861.55566
-21.0,820,872.153713
-21.0,956,884.175197
-21.0,866,894.964192
-20.0,1070,908.434453
-21.0,900,919.466931
-21.0,975,931.740424
-20.0,835,942.465435
-21.0,941,1006.988765
-19.0,945,1019.392922
-21.0,791,1029.588282
-21.0,868,1040.496164
-19.0,1025,1053.500361
-21.0,907,1064.952536
-20.0,998,1077.539529
-21.0,901,1089.354169
-20.0,901,1100.866402
-20.0,955,1112.941014
-21.0,822,1123.516792
-20.0,1006,1136.319947
-20.0,857,1146.794219
-19.0,1060,1160.33239
-21.0,821,1170.675086
-20.0,1109,1184.50659
-20.0,989,1197.138244
-19.0,1037,1269.186249
-21.0,835,1279.818973
-21.0,820,1290.158491
-21.0,885,1300.926804
-19.0,934,1312.97578
-21.0,847,1323.596555
-20.0,865,1334.608788
-21.0,912,1346.134652
-20.0,992,1358.137967
-20.0,839,1368.866851
-21.0,825,1379.618174
-20.0,1001,1392.495619
-21.0,761,1401.957579
-20.0,986,1414.142677
-21.0,843,1424.73995
-21.0,998,1437.152215
-21.0,939,1449.228708
-20.0,992,1520.629763
-20.0,998,1533.414483
-17.0,1337,1550.798615
-20.0,987,1562.993419
-20.0,841,1573.711291
-20.0,986,1585.800742
-21.0,938,1597.362866
-20.0,950,1609.645236
-21.0,906,1621.059766
-21.0,822,1631.580333
-21.0,819,1641.59705
-21.0,862,1652.512146
-20.0,1024,1665.4081
-20.0,1219,1681.225379
-20.0,948,1693.327476
-21.0,943,1705.039737
-19.0,981,1783.631497
-19.0,1160,1798.559785
-21.0,883,1810.192441
-18.0,1146,1824.905866
-19.0,1085,1838.247316
-20.0,883,1849.580151
-19.0,1281,1864.960639
-19.0,937,1876.131055
-20.0,989,1887.8087
-18.0,1118,1900.81616
-20.0,915,1911.808641
-21.0,817,1921.053562
-21.0,847,1930.736144
-19.0,1110,1943.868984
-18.0,1068,1956.917514
-21.0,877,1967.724514
-21.0,971,2050.479871
-19.0,1122,2064.985482
-21.0,940,2076.809552
-21.0,874,2087.382646
-19.0,1104,2100.519642
-21.0,1111,2114.37245
