#{"t_start": 1572462714.9041326, "env_id": "PongNoFrameskip-v4"}
r,l,t
-20.0,926,235.387668
-20.0,838,482.578144
-21.0,971,736.188398
-21.0,790,979.149427
-19.0,1122,1247.947135
-19.0,1081,1506.37296
-21.0,810,1750.380274
-19.0,1062,2016.676599
-20.0,1012,2287.410434
-20.0,1228,2560.018419
-20.0,1029,2818.161087
-16.0,1797,3127.755465
-20.0,1452,3411.034279
-17.0,1774,3737.814958
-11.0,2259,4063.357122
-12.0,1890,4376.101202
-16.0,1905,4717.409429
-8.0,2328,5102.081816
15.0,1939,5429.939896
14.0,1999,5764.700764
8,313.019216
-19.0,990,325.891082
-18.0,1159,340.428907
-21.0,790,350.467699
-21.0,821,361.038687
-21.0,865,371.967096
-21.0,938,383.867927
-21.0,777,393.847479
-21.0,884,405.150919
-21.0,940,417.03772
-20.0,977,429.419716
-20.0,863,440.569354
-20.0,903,502.964044
-19.0,1176,517.210409
-20.0,947,528.940084
-20.0,880,540.330443
-21.0,937,552.602418
-21.0,881,563.764041
-20.0,838,574.15927
-21.0,928,586.077969
-20.0,868,597.410253
-21.0,815,607.684159
-21.0,868,618.650813
-20.0,874,629.642622
-19.0,1184,644.394306
-15.0,1438,662.556026
-21.0,780,672.323123
-21.0,818,682.632729
-19.0,1033,695.87426
-21.0,967,760.15505
-21.0,867,770.691222
-21.0,968,782.538939
-18.0,1294,798.729296
-19.0,1070,812.285965
-19.0,1061,825.839395
-21.0,940,837.706825
-20.0,931,848.853709
-21.0,817,859.447552
-21.0,807,869.629514
-21.0,820,880.084414
-21.0,941,891.81511
-18.0,1155,906.300081
-21.0,925,917.732449
-21.0,964,929.778963
-21.0,841,940.454153
-20.0,918,1005.005223
-21.0,865,1016.155477
-19.0,1058,1029.682034
-19.0,961,1041.835447
-21.0,817,1052.112739
-21.0,759,1061.723926
-20.0,972,1073.821595
-21.0,940,1085.967293
-20.0,836,1096.972755
-20.0,1142,1111.409125
-19.0,1150,1125.968454
-20.0,1280,1142.399609
-21.0,763,1151.886193
-20.0,1080,1165.598481
-20.0,882,1176.664684
-21.0,777,1186.434623
-21.0,882,1197.606738
-20.0,957,1268.459096
-19.0,1036,1281.735616
-21.0,882,1292.892063
-21.0,916,1304.277697
-21.0,781,1314.083111
-19.0,1154,1328.577214
-21.0,906,1340.179754
-21.0,817,1350.518204
-20.0,919,1361.760015
-20.0,924,1373.516698
-18.0,1083,1387.590385
-20.0,922,1399.119984
-19.0,997,1411.504522
-21.0,880,1422.370392
-21.0,971,1434.523477
-20.0,894,1446.074708
-20.0,1012,1517.749063
-20.0,839,1528.598584
-19.0,1056,1542.088633
-19.0,1117,1556.367457
-19.0,1026,1569.193452
-20.0,840,1579.603475
-21.0,793,1589.34599
-21.0,823,1599.575466
-20.0,1044,1613.061419
-20.0,842,1623.796927
-19.0,1054,1636.970277
-19.0,977,1649.173707
-20.0,897,1660.732714
-21.0,760,1670.295246
-19.0,1178,1685.560193
-21.0,986,1697.950355
-19.0,1151,1778.346399
-19.0,1177,1793.422511
-21.0,908,1805.493348
-21.0,805,1815.86912
-21.0,870,1827.026798
-21.0,899,1837.950868
-19.0,1018,1851.042186
-20.0,1034,1863.354146
-20.0,1138,1876.984919
-20.0,1057,1889.352146
-21.0,999,1901.071198
-21.0,973,1912.668235
-20.0,1078,1925.045385
-21.0,940,1935.780005
-21.0,965,1947.228091
-21.0,897,1958.302054
-19.0,961,2040.515851
-20.0,1099,2054.809613
-20.0,972,2067.115722
-19.0,991,2079.705209
-21.0,952,2091.122118
-20.0,1105,2104.373049
-21.0,942,2116.068794
-20.0,837,2126.452347
-19.0,1160,2141.047145
-20.0,971,2153.60558
-20.0,1040,2166.450123
-19.0,1133,2181.112006
-21.0,790,2191.150258
-21.0,824,2201.39536
-21.0,882,2212.573566
-19.0,1103,2226.55222
-21.0,990,2306.326264
-19.0,1062,2320.008801
-21.0,952,2332.120156
-20.0,922,2343.761667
-21.0,850,2354.425315
-21.0,847,2365.279136
-20.0,1197,2380.351423
-20.0,926,2391.95319
-20.0,901,2402.818772
-20.0,1081,2416.136444
-20.0,892,2427.347547
-21.0,862,2438.09448
-19.0,1029,2451.310403
-19.0,930,2463.390457
-21.0,998,2476.37769
-20.0,1334,2493.401293
-20.0,946,2576.756884
-18.0,1173,2591.954629
-21.0,999,2604.942576
-20.0,1170,2620.066762
-16.0,1227,2635.251921
-18.0,1329,2652.347104
-20.0,1103,2666.511851
-20.0,1049,2680.13753
-21.0,777,2690.013979
-19.0,1015,2703.169069
-19.0,1320,2719.811604
-20.0,1140,2734.104862
-18.0,1234,2749.60938
-19.0,1227,2764.758471
-21.0,998,2849.232074
-19.0,1304,2865.712151
-20.0,1207,2880.92396
-17.0,1484,2899.579873
-18.0,1266,2915.372211
-19.0,1408,2932.661776
-18.0,1609,2952.438019
-19.0,1401,2969.625762
-21.0,1432,2987.735528
-19.0,1399,3005.808706
-17.0,1718,3027.289315
-17.0,1468,3148.084543
-19.0,1535,3167.038879
-16.0,1524,3186.153074
-18.0,1572,3205.741537
-20.0,1557,3225.374001
-20.0,1309,3241.851897
-21.0,1505,3260.207507
-19.0,1519,3279.17834
-13.0,1702,3300.256143
-14.0,2141,3327.467069
-21.0,1199,3457.044954
-20.0,1775,3479.202383
-17.0,1677,3499.840811
-13.0,1936,3524.0948
-12.0,2085,3550.21365
-18.0,1491,3568.57414
-13.0,2143,3595.287895
-20.0,1704,3616.580477
-21.0,1535,3636.255383
-20.0,1430,3765.655997
-15.0,1803,3787.766059
-18.0,1949,3811.563021
-21.0,1392,3828.569057
-21.0,1639,3848.243967
-13.0,2142,3874.605421
-10.0,2362,3904.064888
-21.0,1380,3921.075264
-11.0,2310,3949.939587
-6.0,2429,4120.473012
-13.0,2254,4146.425517
-19.0,1654,4165.951816
-9.0,2256,4192.14746
-10.0,2233,4219.188049
-14.0,2162,4246.28534
-7.0,2346,4275.635864
-20.0,1463,4431.91638
-19.0,1545,4450.848296
-8.0,2575,4483.414134
-19.0,1828,4506.090435
-12.0,2276,4534.646594
-16.0,1911,4558.355048
-6.0,2758,4592.260853
-18.0,1663,4612.811832
-16.0,1849,4805.067607
-15.0,2025,4829.867448
-7.0,2573,4861.776779
3.0,2593,4893.467055
-8.0,2341,4921.674877
11.0,2127,4948.108209
-8.0,2179,5133.518747
10.0,2271,5162.158489
-5.0,2569,5193.959744
20.0,1565,5213.637564
10.0,2343,5242.554717
20.0,1562,5261.539254
20.0,1566,5281.193514
18.0,1729,5302.905045
-2.0,2862,5501.141617
20.0,1566,5521.070482
10.0,2349,5550.775799
20.0,1589,5570.770044
-4.0,2675,5604.552366
17.0,1786,5627.181527
19.0,1652,5647.869292
7.0,2481,5678.890332
