value_loss,explained_variance,nupdates,total_timesteps,fps,policy_entropy,ep_len_mean,ep_reward_mean
0.014575245790183544,0.9428801089525223,30500,2440000,1113,1.7785842418670654,982.29,-20.0
0.009769772179424763,0.9251072034239769,30600,2448000,1113,1.7795168161392212,986.27,-19.95
0.01983463391661644,0.7984349876642227,30700,2456000,1113,1.773301362991333,983.54,-19.98
0.014761695638298988,0.8717641532421112,30800,2464000,1113,1.7829093933105469,985.5,-20.01
0.05352175235748291,0.6866589188575745,30900,2472000,1114,1.7860320806503296,984.62,-20.02
0.02521398663520813,0.8831238821148872,31000,2480000,1114,1.7807302474975586,986.64,-20.04
0.009412587620317936,0.9401680454611778,31100,2488000,1114,1.78564453125,985.03,-20.04
0.029530862346291542,0.8831239342689514,31200,2496000,1114,1.7807060480117798,974.63,-20.07
0.012586861848831177,0.922440379858017,31300,2504000,1106,1.7792565822601318,975.95,-20.07
0.0150546133518219,0.9487536177039146,31400,2512000,1106,1.7812893390655518,978.94,-20.05
0.03217605501413345,0.8389493077993393,31500,2520000,1107,1.7845643758773804,978.74,-19.99
0.026008401066064835,0.8985347598791122,31600,2528000,1107,1.782090187072754,983.16,-19.95
0.016166020184755325,0.9278735965490341,31700,2536000,1107,1.7827457189559937,984.03,-19.93
0.013135591521859169,0.9417096115648746,31800,2544000,1107,1.7794725894927979,985.15,-19.94
0.01748242974281311,0.9076524823904037,31900,2552000,1107,1.7758417129516602,988.84,-19.99
0.015582685358822346,0.9336491823196411,32000,2560000,1108,1.776411771774292,999.9,-19.91
0.04090017452836037,0.82488052546978,32100,2568000,1108,1.7669668197631836,1008.06,-19.82
0.06165817379951477,0.6639849841594696,32200,2576000,1108,1.7753398418426514,1005.86,-19.85
0.05876284837722778,0.7189938724040985,32300,2584000,1109,1.778557538986206,1007.16,-19.82
0.01795429363846779,0.8475582748651505,32400,2592000,1109,1.7809816598892212,1029.71,-19.78
0.02519087865948677,0.7510810643434525,32500,2600000,1109,1.7763290405273438,1038.23,-19.74
0.050029825419187546,0.5787045061588287,32600,2608000,1109,1.7663055658340454,1037.24,-19.75
0.010498279705643654,0.9177107736468315,32700,2616000,1110,1.7696106433868408,1043.35,-19.74
0.010334454476833344,0.9350277930498123,32800,2624000,1110,1.7554184198379517,1045.5,-19.78
0.010202406905591488,0.9634744338691235,32900,2632000,1110,1.771235466003418,1042.33,-19.82
0.012210364453494549,0.9544306136667728,33000,2640000,1110,1.7740838527679443,1047.02,-19.88
0.019096221774816513,0.8651126623153687,33100,2648000,1111,1.769740343093872,1053.92,-19.84
0.018315831199288368,0.9220831990242004,33200,2656000,1111,1.7779414653778076,1051.32,-19.8
0.019786685705184937,0.8286141753196716,33300,2664000,1111,1.7802259922027588,1052.35,-19.8
0.014583287760615349,0.9212001711130142,33400,2672000,1111,1.7660648822784424,1052.31,-19.82
0.021460840478539467,0.8926360234618187,33500,2680000,1112,1.7761722803115845,1062.5,-19.74
0.020254578441381454,0.8683380633592606,33600,2688000,1112,1.7754961252212524,1070.97,-19.71
0.03221575915813446,0.8393984735012054,33700,2696000,1112,1.777016282081604,1066.11,-19.71
0.040631771087646484,0.8063305467367172,33800,2704000,1112,1.7776157855987549,1064.49,-19.72
0.015550041571259499,0.8326915502548218,33900,2712000,1113,1.7654037475585938,1063.87,-19.7
0.05975482985377312,0.6480463147163391,34000,2720000,1113,1.767687201499939,1066.49,-19.61
0.02882276475429535,0.8792655095458031,34100,2728000,1113,1.768747091293335,1073.1,-19.61
0.024044713005423546,0.8978208377957344,34200,2736000,1113,1.773310661315918,1069.79,-19.62
0.023576851934194565,0.8414516746997833,34300,2744000,1114,1.769634485244751,1076.01,-19.58
0.022017311304807663,0.8818712159991264,34400,2752000,1105,1.7374248504638672,1070.22,-19.58
0.022336822003126144,0.9299951121211052,34500,2760000,1105,1.7629196643829346,1080.38,-19.54
0.03517705202102661,0.7900633811950684,34600,2768000,1105,1.766098976135254,1081.31,-19.53
0.021435648202896118,0.8500730842351913,34700,2776000,1106,1.7674659490585327,1079.17,-19.59
0.006276337895542383,0.9465774819254875,34800,2784000,1106,1.7645609378814697,1077.56,-19.62
0.015763824805617332,0.8843399658799171,34900,2792000,1106,1.7690805196762085,1082.41,-19.56
0.018010517582297325,0.9193689376115799,35000,2800000,1106,1.7544952630996704,1078.08,-19.64
0.03184688836336136,0.8713430762290955,35100,2808000,1107,1.7595609426498413,1077.83,-19.6
0.019221419468522072,0.8674717247486115,35200,2816000,1107,1.744767427444458,1083.42,-19.55
0.010662166401743889,0.8927862867712975,35300,2824000,1107,1.761352300643921,1086.72,-19.52
0.014859812334179878,0.9344767928123474,35400,2832000,1107,1.7518365383148193,1081.96,-19.55
0.08481303602457047,0.7402768731117249,35500,2840000,1107,1.7538925409317017,1081.98,-19.55
0.014568617567420006,0.8699946403503418,35600,2848000,1108,1.734143853187561,1079.87,-19.58
0.033850014209747314,0.8963941186666489,35700,2856000,1108,1.7561382055282593,1088.25,-19.53
0.016243258491158485,0.8751686438918114,35800,2864000,1108,1.7372928857803345,1101.43,-19.45
0.025746043771505356,0.8948857188224792,35900,2872000,1109,1.766371488571167,1104.22,-19.52
0.021086586639285088,0.848018616437912,36000,2880000,1109,1.6989902257919312,1110.54,-19.46
0.04639069363474846,0.7439205348491669,36100,2888000,1109,1.7435340881347656,1112.43,-19.45
0.023593571037054062,0.747062623500824,36200,2896000,1109,1.7243750095367432,1124.88,-19.37
0.027593141421675682,0.8543750196695328,36300,2904000,1110,1.7617008686065674,1122.44,-19.37
0.010275815613567829,0.8273607939481735,36400,2912000,1110,1.728846788406372,1133.16,-19.26
0.006489534862339497,0.9128928780555725,36500,2920000,1110,1.7422233819961548,1143.62,-19.22
0.013250653631985188,0.9238879978656769,36600,2928000,1110,1.7310692071914673,1147.33,-19.24
0.01559817511588335,0.8708264380693436,36700,2936000,1111,1.751089096069336,1156.41,-19.24
0.07027202844619751,0.529062807559967,36800,2944000,1111,1.7520301342010498,1163.29,-19.25
0.027207931503653526,0.8683980852365494,36900,2952000,1111,1.7251622676849365,1172.34,-19.21
0.02084900252521038,0.8804745674133301,37000,2960000,1111,1.7228333950042725,1193.91,-19.13
0.030572766438126564,0.7691182941198349,37100,2968000,1112,1.7265821695327759,1202.6,-19.04
0.025968145579099655,0.8381400108337402,37200,2976000,1112,1.7167155742645264,1210.1,-19.03
0.01959821581840515,0.8632779568433762,37300,2984000,1112,1.7072982788085938,1213.79,-19.04
0.031817059963941574,0.6993433833122253,37400,2992000,1113,1.707476019859314,1218.46,-19.04
0.028391718864440918,0.7530484795570374,37500,3000000,1113,1.7350292205810547,1232.53,-18.97
0.009577283635735512,0.9320834279060364,37600,3008000,1103,1.695347547531128,1253.56,-18.89
0.03158317878842354,0.7141771018505096,37700,3016000,1103,1.7305151224136353,1260.65,-18.85
0.010149256326258183,0.8020792007446289,37800,3024000,1104,1.7150509357452393,1279.4,-18.83
0.02516045793890953,0.7961843758821487,37900,3032000,1104,1.7143968343734741,1282.74,-18.88
0.0224398672580719,0.8696834444999695,38000,3040000,1104,1.7357442378997803,1299.01,-18.88
0.023118622601032257,0.7880381941795349,38100,3048000,1104,1.7070029973983765,1304.82,-18.87
0.01254365872591734,0.9021044075489044,38200,3056000,1105,1.7083702087402344,1303.42,-18.88
0.04236653447151184,0.6583514213562012,38300,3064000,1105,1.6993106603622437,1313.51,-18.81
0.01703992486000061,0.8713124245405197,38400,3072000,1106,1.7060725688934326,1322.29,-18.78
0.016965636983513832,0.9015702977776527,38500,3080000,1106,1.6836811304092407,1328.42,-18.77
0.012169940397143364,0.8883606493473053,38600,3088000,1106,1.7040786743164062,1348.11,-18.76
0.011471514590084553,0.8961479663848877,38700,3096000,1106,1.6890881061553955,1360.01,-18.68
0.01791248843073845,0.7209340035915375,38800,3104000,1107,1.6798359155654907,1363.19,-18.74
0.018900444731116295,0.8506501764059067,38900,3112000,1107,1.5972201824188232,1379.82,-18.65
0.012032857164740562,0.8255849629640579,39000,3120000,1107,1.6929117441177368,1389.24,-18.62
0.0281599760055542,0.8081523030996323,39100,3128000,1108,1.6470317840576172,1407.46,-18.44
0.013427680358290672,0.7853712141513824,39200,3136000,1108,1.6746190786361694,1415.16,-18.35
0.01531615387648344,0.9201018884778023,39300,3144000,1108,1.655273199081421,1422.95,-18.25
0.06568045914173126,0.5497848689556122,39400,3152000,1108,1.684142827987671,1426.63,-18.31
0.03387733921408653,0.8394591510295868,39500,3160000,1109,1.6850090026855469,1433.11,-18.29
0.05160607770085335,0.7228836715221405,39600,3168000,1109,1.7211427688598633,1440.26,-18.3
0.020982816815376282,0.8486235588788986,39700,3176000,1109,1.6812336444854736,1439.96,-18.27
0.014385129325091839,0.7783416956663132,39800,3184000,1109,1.705322027206421,1453.53,-18.24
0.03293826803565025,0.4366750121116638,39900,3192000,1110,1.7062664031982422,1456.71,-18.23
0.06577367335557938,0.7128146886825562,40000,3200000,1110,1.6942284107208252,1463.8,-18.25
0.02503030002117157,0.7775665819644928,40100,3208000,1110,1.611944556236267,1480.47,-18.2
0.018519459292292595,0.6166499853134155,40200,3216000,1110,1.7319996356964111,1499.41,-18.07
0.0244122464209795,0.8225027918815613,40300,3224000,1111,1.6531906127929688,1506.49,-18.02
0.09310660511255264,0.6536428928375244,40400,3232000,1111,1.6751072406768799,1509.71,-18.04
0.018217410892248154,0.8637559115886688,40500,3240000,1111,1.7016475200653076,1522.46,-18.03
0.0175635889172554,0.6104596257209778,40600,3248000,1111,1.6768207550048828,1524.85,-17.98
0.018716514110565186,0.5043748617172241,40700,3256000,1100,1.6780084371566772,1539.91,-17.84
0.017173325642943382,0.8709453046321869,40800,3264000,1101,1.6860954761505127,1546.3,-17.85
0.01431623101234436,0.8455677032470703,40900,3272000,1101,1.6463960409164429,1559.27,-17.65
0.0205293707549572,0.45204269886016846,41000,3280000,1101,1.6285871267318726,1575.73,-17.61
0.0076906755566596985,0.8780434653162956,41100,3288000,1102,1.726466417312622,1584.13,-17.63
0.01994561217725277,0.8013351410627365,41200,3296000,1102,1.707883596420288,1591.93,-17.6
0.007830293849110603,0.9216067045927048,41300,3304000,1102,1.7010250091552734,1607.0,-17.51
0.02014550194144249,0.7286460399627686,41400,3312000,1102,1.6303212642669678,1623.71,-17.41
0.02067621983587742,0.8776637017726898,41500,3320000,1103,1.6927286386489868,1631.92,-17.36
0.007153863552957773,0.9124615490436554,41600,3328000,1103,1.6531559228897095,1629.89,-17.42
0.021120233461260796,0.7860106974840164,41700,3336000,1103,1.6917775869369507,1632.32,-17.42
0.02642885409295559,0.722271054983139,41800,3344000,1103,1.6158056259155273,1641.95,-17.39
0.028740251436829567,0.8002163469791412,41900,3352000,1104,1.61666738986969,1643.64,-17.41
0.01961851492524147,0.4573588967323303,42000,3360000,1104,1.6456797122955322,1653.28,-17.44
0.023653168231248856,0.6974101364612579,42100,3368000,1104,1.7266921997070312,1657.59,-17.31
0.08193947374820709,0.41676318645477295,42200,3376000,1104,1.6680727005004883,1665.58,-17.31
0.02059691771864891,0.9051985442638397,42300,3384000,1104,1.6426599025726318,1670.6,-17.3
0.023612739518284798,0.8333464711904526,42400,3392000,1105,1.7238556146621704,1678.06,-17.31
0.02379024401307106,0.8448423445224762,42500,3400000,1105,1.6820881366729736,1691.64,-17.15
0.01489486824721098,0.813349723815918,42600,3408000,1105,1.6568918228149414,1703.53,-17.0
0.016529396176338196,0.8928004056215286,42700,3416000,1106,1.7224223613739014,1704.94,-16.97
0.022810455411672592,0.8226783722639084,42800,3424000,1106,1.6388435363769531,1710.6,-16.99
0.0160862747579813,0.8775009512901306,42900,3432000,1106,1.712424635887146,1729.18,-16.93
0.04100901633501053,0.6562519669532776,43000,3440000,1106,1.6879831552505493,1726.44,-17.0
0.009336927905678749,0.8292170166969299,43100,3448000,1106,1.6721200942993164,1719.67,-17.01
0.020512934774160385,0.6519604325294495,43200,3456000,1107,1.683843970298767,1719.52,-17.09
0.017122117802500725,0.8315368741750717,43300,3464000,1107,1.6501600742340088,1719.97,-17.14
0.013438114896416664,0.856084793806076,43400,3472000,1107,1.7040736675262451,1720.32,-17.18
0.008639844134449959,0.8758024573326111,43500,3480000,1107,1.7026180028915405,1718.24,-17.23
0.019725967198610306,0.8897271305322647,43600,3488000,1108,1.701647162437439,1718.82,-17.26
0.03255726397037506,0.7707619518041611,43700,3496000,1108,1.6332401037216187,1745.1,-17.15
0.014726107940077782,0.8621189594268799,43800,3504000,1095,1.5950403213500977,1757.44,-17.03
0.015310823917388916,0.8705396205186844,43900,3512000,1096,1.6309449672698975,1766.16,-16.95
0.008192683570086956,0.9369233250617981,44000,3520000,1096,1.6424916982650757,1773.89,-16.97
0.019037168473005295,0.799763485789299,44100,3528000,1096,1.6965548992156982,1803.32,-16.73
0.0267086923122406,0.799564927816391,44200,3536000,1096,1.6686687469482422,1813.34,-16.58
0.026883933693170547,0.8099052608013153,44300,3544000,1097,1.6555763483047485,1820.41,-16.54
0.026977460831403732,0.6785964071750641,44400,3552000,1097,1.7366548776626587,1818.53,-16.62
0.026833798736333847,0.7844457179307938,44500,3560000,1097,1.677380919456482,1831.98,-16.46
0.013487827964127064,0.7894154787063599,44600,3568000,1097,1.6991708278656006,1834.84,-16.5
0.008974559605121613,0.8206322640180588,44700,3576000,1097,1.64096200466156,1816.82,-16.71
0.013246077112853527,0.9212093874812126,44800,3584000,1098,1.6963428258895874,1805.91,-16.78
0.023716801777482033,0.8824593126773834,44900,3592000,1098,1.7326488494873047,1806.75,-16.77
0.03383291885256767,0.5341940224170685,45000,3600000,1098,1.7324559688568115,1807.29,-16.78
0.012355033308267593,0.8420967608690262,45100,3608000,1099,1.6744197607040405,1823.32,-16.54
0.03242998570203781,0.6502414643764496,45200,3616000,1099,1.6661584377288818,1821.05,-16.61
0.022518519312143326,0.7738395631313324,45300,3624000,1099,1.6427806615829468,1832.6,-16.53
0.015437756665050983,0.8813073709607124,45400,3632000,1099,1.6896305084228516,1835.41,-16.53
0.01948358304798603,0.7196119129657745,45500,3640000,1100,1.6834465265274048,1847.98,-16.41
0.005982361733913422,0.9389772489666939,45600,3648000,1100,1.6409893035888672,1848.98,-16.37
0.039673496037721634,0.6212595105171204,45700,3656000,1100,1.6340959072113037,1862.58,-16.24
0.021955208852887154,0.8532731384038925,45800,3664000,1100,1.6769020557403564,1887.31,-15.91
0.04275989904999733,0.6171551644802094,45900,3672000,1101,1.613243818283081,1896.66,-15.75
0.0245400108397007,0.5602630376815796,46000,3680000,1101,1.6725412607192993,1881.74,-15.89
0.09197818487882614,0.5925999581813812,46100,3688000,1101,1.7121696472167969,1871.89,-15.92
0.03748798370361328,0.6622490882873535,46200,3696000,1101,1.5198066234588623,1863.16,-16.06
0.026888960972428322,0.7182994484901428,46300,3704000,1102,1.6933395862579346,1870.36,-16.0
0.07831187546253204,0.640222430229187,46400,3712000,1102,1.6401698589324951,1872.13,-16.1
0.014216890558600426,0.8338631391525269,46500,3720000,1102,1.6176531314849854,1869.0,-16.11
0.013906191103160381,0.8429688811302185,46600,3728000,1102,1.6624114513397217,1873.82,-16.13
0.02258741483092308,0.6804920732975006,46700,3736000,1102,1.7212743759155273,1870.16,-16.18
0.014869366772472858,0.8116123229265213,46800,3744000,1103,1.652688980102539,1890.42,-15.98
0.02623807266354561,0.8241965770721436,46900,3752000,1091,1.7156749963760376,1893.17,-15.92
0.007804309017956257,0.8957189247012138,47000,3760000,1091,1.717012643814087,1892.51,-15.98
0.007670743856579065,0.8299134075641632,47100,3768000,1091,1.674417495727539,1895.13,-15.98
0.016539160162210464,0.7829578369855881,47200,3776000,1092,1.6843101978302002,1909.8,-15.87
0.016669385135173798,0.8856641724705696,47300,3784000,1092,1.5759330987930298,1932.38,-15.78
0.026178956031799316,0.7443005740642548,47400,3792000,1092,1.7270889282226562,1942.63,-15.71
0.03030831180512905,0.8995121344923973,47500,3800000,1092,1.5770723819732666,1932.76,-15.78
0.010958465747535229,0.8176200091838837,47600,3808000,1093,1.6635663509368896,1935.58,-15.72
0.022048469632864,0.727655440568924,47700,3816000,1093,1.698370337486267,1936.87,-15.76
0.007217521779239178,0.9052481800317764,47800,3824000,1093,1.6295039653778076,1956.38,-15.55
0.030340665951371193,0.6562030017375946,47900,3832000,1093,1.6649179458618164,1943.33,-15.67
0.012900633737444878,0.7875791788101196,48000,3840000,1094,1.6318776607513428,1933.4,-15.79
0.014412203803658485,0.7582039088010788,48100,3848000,1094,1.6342977285385132,1921.11,-15.91
0.04018532484769821,0.6220823228359222,48200,3856000,1094,1.6255871057510376,1898.64,-16.29
0.026693109422922134,0.4832562208175659,48300,3864000,1094,1.6862421035766602,1903.2,-16.28
0.03467824310064316,0.7787789702415466,48400,3872000,1095,1.6971733570098877,1907.37,-16.23
0.046525318175554276,0.7826774567365646,48500,3880000,1095,1.659538984298706,1910.36,-16.21
0.0185586828738451,0.8398058265447617,48600,3888000,1095,1.5813671350479126,1922.91,-16.13
0.029601475223898888,0.8192952275276184,48700,3896000,1096,1.6724450588226318,1923.06,-15.96
0.01162359956651926,0.8343272805213928,48800,3904000,1096,1.6515388488769531,1920.1,-15.94
0.026867061853408813,0.8964162468910217,48900,3912000,1096,1.6816905736923218,1906.3,-15.97
0.02274731732904911,0.7490025460720062,49000,3920000,1096,1.7037220001220703,1901.1,-15.97
0.02104012481868267,0.8658244609832764,49100,3928000,1096,1.6586558818817139,1897.26,-16.07
0.04873107746243477,0.7075324654579163,49200,3936000,1097,1.6795215606689453,1890.19,-16.17
0.017822865396738052,0.9087002947926521,49300,3944000,1097,1.6663398742675781,1888.54,-16.31
0.013617085292935371,0.8500608056783676,49400,3952000,1097,1.724672555923462,1910.57,-16.02
0.00842351745814085,0.7264510989189148,49500,3960000,1097,1.652398705482483,1943.82,-15.57
0.00823221541941166,0.9354189410805702,49600,3968000,1098,1.6919643878936768,1949.56,-15.54
0.018041271716356277,0.8546919673681259,49700,3976000,1098,1.6441532373428345,1942.55,-15.65
0.01911235973238945,0.7557856142520905,49800,3984000,1098,1.650883436203003,1928.94,-15.79
0.016149181872606277,0.8643653243780136,49900,3992000,1098,1.715703010559082,1940.48,-15.68
0.017508501186966896,0.9057281240820885,50000,4000000,1098,1.6292680501937866,1953.18,-15.54
0.015175430104136467,0.8404288589954376,50100,4008000,1087,1.6181049346923828,1960.11,-15.47
0.0407060831785202,0.7877430468797684,50200,4016000,1088,1.608262300491333,1965.18,-15.42
0.007807082496583462,0.8882318213582039,50300,4024000,1088,1.7198435068130493,1959.6,-15.49
0.020847376435995102,0.6697263717651367,50400,4032000,1088,1.683092474937439,1976.89,-15.36
0.018433354794979095,0.8331144750118256,50500,4040000,1088,1.6689064502716064,1996.88,-15.11
0.009847724810242653,0.9190040752291679,50600,4048000,1088,1.5782593488693237,2005.33,-15.1
0.016214031726121902,0.7998832166194916,50700,4056000,1089,1.658897042274475,2014.52,-14.94
0.01283697783946991,0.72834712266922,50800,4064000,1089,1.6467987298965454,2024.86,-14.83
0.016195010393857956,0.9208805784583092,50900,4072000,1089,1.7114320993423462,2043.17,-14.65
0.015348562970757484,0.6517837941646576,51000,4080000,1089,1.658656358718872,2061.86,-14.47
0.03971005976200104,0.6697871088981628,51100,4088000,1090,1.6286700963974,2065.29,-14.45
0.046020861715078354,0.8509965986013412,51200,4096000,1090,1.6071020364761353,2076.09,-14.4
0.03495518118143082,0.7083861827850342,51300,4104000,1090,1.5920889377593994,2077.56,-14.38
0.011984526179730892,0.804903045296669,51400,4112000,1090,1.6919625997543335,2086.67,-14.34
0.04378313198685646,0.7545662969350815,51500,4120000,1090,1.6442807912826538,2097.24,-14.27
0.016638638451695442,0.8375135958194733,51600,4128000,1091,1.5844494104385376,2102.91,-14.23
0.026287049055099487,0.7699436098337173,51700,4136000,1091,1.67343008518219,2126.1,-14.08
0.009982789866626263,0.8468206077814102,51800,4144000,1091,1.6675323247909546,2122.1,-14.11
0.03881087526679039,0.7179003953933716,51900,4152000,1091,1.6334155797958374,2113.66,-14.28
0.022036245092749596,0.8833838030695915,52000,4160000,1092,1.675203561782837,2098.44,-14.45
0.03297034651041031,0.7051780521869659,52100,4168000,1092,1.6356033086776733,2093.74,-14.46
0.008525212295353413,0.9174471199512482,52200,4176000,1092,1.7381292581558228,2086.43,-14.49
0.01584629900753498,0.8434841185808182,52300,4184000,1093,1.6109893321990967,2101.74,-14.26
0.01220663357526064,0.8630437552928925,52400,4192000,1093,1.6674644947052002,2105.63,-14.24
0.012845421209931374,0.779559537768364,52500,4200000,1093,1.6593925952911377,2118.6,-14.07
0.011874007061123848,0.8707936108112335,52600,4208000,1093,1.709535002708435,2110.98,-14.22
0.03728780522942543,0.7038578391075134,52700,4216000,1093,1.6111053228378296,2124.1,-14.07
0.021585891023278236,0.46590757369995117,52800,4224000,1094,1.6690009832382202,2129.1,-13.96
0.034373778849840164,0.8725685626268387,52900,4232000,1094,1.6018403768539429,2122.64,-14.06
0.012024241499602795,0.9494614191353321,53000,4240000,1094,1.6976150274276733,2125.71,-14.03
0.040034860372543335,0.8124005645513535,53100,4248000,1094,1.7229595184326172,2140.5,-13.81
0.012278598733246326,0.9185018837451935,53200,4256000,1084,1.6883264780044556,2145.52,-13.72
0.016980944201350212,0.817547932267189,53300,4264000,1085,1.5725222826004028,2152.26,-13.71
0.012755058705806732,0.8579896688461304,53400,4272000,1085,1.663789987564087,2154.25,-13.69
0.02604977786540985,0.7115602493286133,53500,4280000,1085,1.6063897609710693,2149.45,-13.72
0.033310435712337494,0.7507751435041428,53600,4288000,1085,1.6511974334716797,2147.49,-13.76
0.04018227010965347,0.8345946073532104,53700,4296000,1086,1.5237191915512085,2148.13,-13.7
0.013313060626387596,0.8636744022369385,53800,4304000,1086,1.689660668373108,2146.8,-13.66
0.0077221812680363655,0.736274927854538,53900,4312000,1086,1.726544737815857,2147.52,-13.64
0.035145413130521774,0.8497911244630814,54000,4320000,1086,1.5908397436141968,2164.73,-13.39
0.053092408925294876,0.5018227100372314,54100,4328000,1087,1.625030517578125,2158.66,-13.4
0.009404731914401054,0.8378537148237228,54200,4336000,1087,1.73763906955719,2174.47,-13.29
0.010437562130391598,0.9189583957195282,54300,4344000,1087,1.6761767864227295,2183.54,-13.1
0.021254511550068855,0.9040084034204483,54400,4352000,1087,1.6154781579971313,2173.11,-13.15
0.014496509917080402,0.9197337552905083,54500,4360000,1087,1.626058578491211,2188.11,-12.83
0.01415732316672802,0.9567360766232014,54600,4368000,1087,1.660390853881836,2203.21,-12.65
0.02036229334771633,0.8745140135288239,54700,4376000,1088,1.6606950759887695,2213.07,-12.47
0.015424358658492565,0.9353520348668098,54800,4384000,1088,1.704371690750122,2221.24,-12.25
0.03667426109313965,0.8051115721464157,54900,4392000,1088,1.5975395441055298,2221.24,-12.25
0.039394259452819824,0.8145090490579605,55000,4400000,1088,1.5785677433013916,2204.46,-12.28
0.030831610783934593,0.8741182833909988,55100,4408000,1088,1.6358343362808228,2203.3,-12.24
0.013556848280131817,0.8693371266126633,55200,4416000,1089,1.6363357305526733,2203.11,-12.22
0.019395988434553146,0.8767413794994354,55300,4424000,1089,1.5423429012298584,2195.77,-12.24
0.022758565843105316,0.8160993158817291,55400,4432000,1089,1.7012048959732056,2201.28,-12.01
0.05520385503768921,0.7658075988292694,55500,4440000,1089,1.6401710510253906,2176.91,-12.29
0.016085628420114517,0.9128759503364563,55600,4448000,1090,1.5983117818832397,2182.34,-12.2
0.008779048919677734,0.9096396341919899,55700,4456000,1090,1.5927151441574097,2173.66,-12.3
0.05627555772662163,0.7149117290973663,55800,4464000,1090,1.642291784286499,2171.49,-12.12
0.024359723553061485,0.8897113651037216,55900,4472000,1090,1.5274157524108887,2175.94,-12.07
0.013083966448903084,0.8338500261306763,56000,4480000,1090,1.6362708806991577,2189.55,-11.78
0.017041955143213272,0.7800760716199875,56100,4488000,1091,1.5408802032470703,2174.75,-11.87
0.027034109458327293,0.8854623511433601,56200,4496000,1091,1.5610837936401367,2173.71,-11.9
0.019933119416236877,0.7708014249801636,56300,4504000,1081,1.6127946376800537,2163.55,-11.94
0.01494673453271389,0.9552047811448574,56400,4512000,1081,1.6241333484649658,2154.96,-12.09
0.008960632607340813,0.9332822188735008,56500,4520000,1081,1.676190972328186,2147.42,-12.09
0.011877477169036865,0.9039017781615257,56600,4528000,1081,1.579113245010376,2136.21,-12.25
0.03596363216638565,0.8482271730899811,56700,4536000,1082,1.594421625137329,2129.85,-12.38
0.022501353174448013,0.8447245359420776,56800,4544000,1082,1.6176872253417969,2140.31,-12.36
0.028380468487739563,0.636384904384613,56900,4552000,1082,1.4441219568252563,2145.13,-12.34
0.013199912384152412,0.8130770176649094,57000,4560000,1082,1.5938560962677002,2141.23,-12.46
0.032607145607471466,0.8555368036031723,57100,4568000,1083,1.531235933303833,2147.34,-12.38
0.009497301653027534,0.8926927819848061,57200,4576000,1083,1.6357961893081665,2142.33,-12.48
0.013112256303429604,0.6978881657123566,57300,4584000,1083,1.6652367115020752,2129.38,-12.61
0.02417604997754097,0.8777585029602051,57400,4592000,1083,1.6159775257110596,2124.37,-12.72
0.008961489424109459,0.9283287227153778,57500,4600000,1083,1.5992718935012817,2154.96,-12.66
0.017860393971204758,0.5618661940097809,57600,4608000,1084,1.5381219387054443,2163.51,-12.57
0.011312171816825867,0.8806107938289642,57700,4616000,1084,1.67411208152771,2166.61,-12.63
0.024084877222776413,0.7029050886631012,57800,4624000,1084,1.4611071348190308,2163.42,-12.76
0.02543066442012787,0.8362536579370499,57900,4632000,1084,1.6558125019073486,2168.85,-12.73
0.0467485636472702,0.5569221675395966,58000,4640000,1085,1.5572741031646729,2174.86,-12.7
0.037073396146297455,0.8719058632850647,58100,4648000,1085,1.5944342613220215,2174.36,-12.73
0.04065272957086563,0.7991669476032257,58200,4656000,1085,1.6134033203125,2181.35,-12.82
0.01568673737347126,0.8719340413808823,58300,4664000,1085,1.6670653820037842,2192.25,-12.79
0.022643879055976868,0.8985577970743179,58400,4672000,1086,1.6131035089492798,2192.07,-12.77
0.015424424782395363,0.9443203583359718,58500,4680000,1086,1.6506179571151733,2198.63,-12.82
0.029452050104737282,0.6607506573200226,58600,4688000,1086,1.5436229705810547,2198.45,-12.92
0.011442060582339764,0.8704357743263245,58700,4696000,1086,1.6869781017303467,2198.03,-12.98
0.01740264520049095,0.7854079604148865,58800,4704000,1086,1.60586416721344,2187.09,-13.11
0.01593046821653843,0.880050964653492,58900,4712000,1087,1.595592975616455,2202.75,-12.89
0.016060983762145042,0.8667745888233185,59000,4720000,1087,1.6513357162475586,2204.61,-12.96
0.008618423715233803,0.951099619269371,59100,4728000,1087,1.5253499746322632,2233.52,-12.59
0.041009653359651566,0.7800846546888351,59200,4736000,1087,1.6085306406021118,2248.64,-12.36
0.013502128422260284,0.9303304478526115,59300,4744000,1087,1.6403898000717163,2250.37,-12.44
0.020758572965860367,0.8863423764705658,59400,4752000,1078,1.5855966806411743,2258.37,-12.38
0.01919667236506939,0.7855929732322693,59500,4760000,1078,1.6359987258911133,2245.23,-12.51
0.01402041595429182,0.7840869277715683,59600,4768000,1079,1.6252340078353882,2239.78,-12.46
0.03429313004016876,0.8828451335430145,59700,4776000,1079,1.6315357685089111,2235.04,-12.66
0.0352848544716835,0.8765859007835388,59800,4784000,1079,1.6289278268814087,2241.94,-12.56
0.020406601950526237,0.8300690799951553,59900,4792000,1079,1.6249253749847412,2228.0,-12.77
0.030679697170853615,0.9147476181387901,60000,4800000,1079,1.585656762123108,2246.99,-12.5
0.020381907001137733,0.8364351540803909,60100,4808000,1080,1.6235265731811523,2258.56,-12.36
0.017679288983345032,0.9308709055185318,60200,4816000,1080,1.6880559921264648,2258.59,-12.35
0.024447001516819,0.8363589942455292,60300,4824000,1080,1.549583077430725,2243.7,-12.52
