timestamp,rapl_power_draw_absolute,rapl_estimated_attributable_power_draw,nvidia_draw_absolute,nvidia_estimated_attributable_power_draw,cpu_time_seconds,average_gpu_estimated_utilization_absolute,average_gpu_estimated_utilization_relative,average_relative_cpu_utilization,absolute_cpu_utilization,per_gpu_performance_state,relative_mem_usage,absolute_mem_usage,absolute_mem_percent_usage,hz_actual,realtime_carbon_intensity
1570683759.503626,64.25256198479248,8.390035374137222,130.88,64.21845333333333,7.69,0.368,0.49066666666666664,0.15337423313935022,0.9984604965597637,0::P0,0.03164635304331312,235102208,0.005092844975995896,1.2699 GHz,314.3190692806248
1570683770.03605,70.6475208772434,12.199023342330857,132.94,92.7003139013453,18.959999999999997,0.622,0.6973094170403588,0.18226600982880314,1.1084211771122867,0::P0,0.12967775968551581,1327042560,0.021219982742028496,1.2986 GHz,314.3190692806248
1570683780.545155,69.02119903104972,11.573415911454093,120.89,75.17760820045557,30.51,0.546,0.6218678815489749,0.1763754045392501,1.088370105336478,0::P0,0.12967902201713968,1327067136,0.02122034657839188,2.4000 GHz,314.3190692806248
1570683792.053338,101.08510943355128,7.744039243203218,127.67,75.32319207484866,42.99,0.536,0.5899834892680242,0.06666666667356536,1.0793623013626656,0::P0,0.12966676176995873,1327083520,0.021220589135967468,2.6000 GHz,314.3190692806248
1570683803.619972,103.28359211824234,7.218933588658366,127.38,87.23074829931971,55.43,0.604,0.6848072562358276,0.05898566703829751,1.0693927456229682,0::P0,0.1294728424753696,1327190016,0.021222165760208796,2.3541 GHz,314.3190692806248
1570683815.097504,99.28698000362652,6.493308399494256,131.73,56.75442176870747,67.9,0.38,0.43083900226757366,0.05310621242247067,1.058631855673686,0::P0,0.12911212031218008,1327190016,0.021222165760208796,1.2002 GHz,314.3190692806248
1570683826.593228,72.21451491684473,12.60007206899908,122.88,86.61145374449339,80.48,0.64,0.7048458149779736,0.18524871354823264,1.0784175328767787,0::P0,0.12967192717957193,1327190016,0.021222165760208796,1.2454 GHz,314.3190692806248
1570683838.107637,62.892415485599145,10.03197804020964,128.51,87.61722191477587,93.16,0.616,0.6817930271167681,0.16615384613003875,1.0783674050990535,0::P0,0.12964755703595834,1327190016,0.02122212786058761,1.2001 GHz,314.3190692806248
1570683848.586225,67.19565710064045,5.968806760830523,133.32,99.99,104.65,0.6659999999999999,0.75,0.07929515418979312,1.0786010114399494,0::P0,0.12967089419917377,1327190016,0.021222165760208796,2.6003 GHz,314.3190692806248
1570683859.024776,100.84559919419966,7.038491654552343,139.86,88.60448863636364,115.9,0.5575,0.6335227272727273,0.05850487540640183,1.0782665499298894,0::P0,0.12969030737284606,1327190016,0.021222165760208796,1.2600 GHz,314.3190692806248
1570683870.473175,99.68520930483326,6.754978630840208,131.55,99.213687150838,128.26,0.675,0.7541899441340782,0.05596234309590759,1.0686146727200254,0::P0,0.12945466509929135,1327198208,0.02122228703899659,2.6000 GHz,314.3190692806248
1570683880.877902,101.36899549150213,8.330778859945417,133.04,81.20234234234233,139.45999999999998,0.542,0.6103603603603603,0.07340720221398297,1.0584857018196703,0::P0,0.12911250091076865,1327198208,0.02122228703899659,1.4997 GHz,314.3190692806248
1570683891.282151,79.27086829293623,13.055425476457408,131.4,84.33696275071634,150.82999999999998,0.56,0.6418338108882522,0.17268445839571467,1.0985637664411396,0::P0,0.1294755223088228,1327198208,0.02122228703899659,2.4000 GHz,314.3190692806248
1570683902.779013,62.031227802005134,10.437361130661342,136.64,78.94755555555554,163.47,0.52,0.5777777777777777,0.1767594107922655,1.0796731102000163,0::P0,0.12968148530632656,1327198208,0.02122228703899659,2.4000 GHz,314.3190692806248
1570683914.249805,69.26109116633478,11.232379685569185,134.65,53.92092760180995,176.03,0.354,0.40045248868778277,0.16978193146614204,1.0893886897645304,0::P0,0.12966759953664636,1327198208,0.02122228703899659,1.5909 GHz,314.3190692806248
1570683924.793559,67.51214988915163,11.322482975257424,126.96,81.12914798206278,187.62,0.57,0.6390134529147982,0.17628205130204724,1.0985796206299105,0::P0,0.12967019388361722,1327198208,0.02122228703899659,1.2000 GHz,314.3190692806248
1570683935.291794,71.9149373854696,11.444669001096077,121.55,72.76368301026226,199.13,0.525,0.5986316989737742,0.1658986175172176,1.0783689153025187,0::P0,0.12907964316175286,1327198208,0.02122228703899659,1.5314 GHz,314.3190692806248
1570683945.770823,93.7529959275164,6.553654487352338,137.97,104.48514606741573,210.57999999999998,0.674,0.7573033707865169,0.05940594059503315,1.0784945256869471,0::P0,0.129669208980413,1327198208,0.02122228703899659,2.6000 GHz,314.3190692806248
1570683956.625535,102.54052443146787,7.306613039321424,123.92,64.38301675977654,222.33,0.465,0.5195530726256983,0.060470324743751774,1.0784059135999342,0::P0,0.12966709509234617,1327198208,0.02122228703899659,2.6153 GHz,314.3190692806248
