#{"t_start": 1572444357.0404396, "env_id": "PongNoFrameskip-v4"}
r,l,t
-18.0,2820,1375.602376
4.0,3112,2789.63869
20.0,1670,4130.885391
21.0,1647,5468.622523
21.0,1696,6814.203873
20.0,1663,8157.154938
20.0,1721,9507.749184
21.0,1630,10847.27263
21.0,1635,12186.827562
21.0,1637,13523.05672
21.0,1625,14865.302512
21.0,1634,16199.175378
21.0,1631,17539.3063
21.0,1635,18888.589858
21.0,1630,20233.303791
21.0,1634,21603.180918
21.0,1630,22941.435954
21.0,1630,24283.615208
21.0,1633,25624.00314
