#{"t_start": 1572444356.719142, "env_id": "PongNoFrameskip-v4"}
r,l,t
-18.0,2305,1349.698428
4.0,3113,2790.045935
20.0,1666,4130.923273
20.0,1725,5473.26474
19.0,1733,6816.541366
19.0,1753,8162.3969
20.0,1721,9508.046166
21.0,1636,10848.143689
21.0,1630,12186.693541
21.0,1631,13522.93437
21.0,1630,14865.973783
21.0,1629,16199.151035
21.0,1634,17539.819289
21.0,1630,18888.541973
21.0,1630,20233.616754
21.0,1632,21603.33762
21.0,1629,22941.680873
21.0,1633,24284.161665
21.0,1627,25624.006793
