#{"t_start": 1572444355.81976, "env_id": "PongNoFrameskip-v4"}
r,l,t
-18.0,2824,1376.948725
4.0,2875,2778.881418
20.0,1671,4132.188581
20.0,1668,5470.957952
20.0,1693,6815.210959
20.0,1663,8158.341371
20.0,1664,9505.825285
21.0,1634,10848.873042
21.0,1629,12187.513542
21.0,1633,13523.972581
21.0,1625,14866.479417
21.0,1630,16200.110778
21.0,1635,17540.773338
20.0,1757,18895.850091
21.0,1634,20234.835891
21.0,1627,21603.834998
21.0,1632,22942.775682
21.0,1634,24285.134096
21.0,1633,25625.222475
