#{"t_start": 1572444357.077625, "env_id": "PongNoFrameskip-v4"}
r,l,t
-18.0,2822,1375.631803
9.0,2570,2762.561952
20.0,1668,4130.741343
20.0,1670,5469.830673
20.0,1698,6814.301682
21.0,1695,8159.086164
20.0,1745,9509.000066
21.0,1632,10847.436885
21.0,1633,12186.608256
21.0,1633,13522.74731
21.0,1629,14865.54286
19.0,1760,16205.120121
20.0,1691,17542.166593
21.0,1635,18888.550523
21.0,1628,20233.162083
21.0,1629,21602.752718
21.0,1626,22941.14585
21.0,1630,24283.578648
21.0,1631,25623.858262
