#{"t_start": 1572444356.5073035, "env_id": "PongNoFrameskip-v4"}
r,l,t
-18.0,2818,1375.96974
4.0,2875,2778.205585
20.0,1670,4131.423886
20.0,1671,5470.482912
19.0,1731,6816.650112
20.0,1663,8157.661702
20.0,1742,9509.354477
21.0,1630,10847.772164
21.0,1636,12187.448787
21.0,1626,13522.704297
21.0,1625,14865.806613
21.0,1635,16199.756242
20.0,1688,17542.499468
21.0,1636,18889.193349
21.0,1628,20233.69869
21.0,1634,21603.715234
21.0,1625,22941.562578
21.0,1627,24283.898929
21.0,1629,25624.340155
