#{"t_start": 1572444356.3990543, "env_id": "PongNoFrameskip-v4"}
r,l,t
-19.0,1869,1327.672887
4.0,3110,2790.127745
20.0,1663,4131.065954
20.0,1669,5470.438883
20.0,1693,6814.631703
20.0,1764,8163.248672
20.0,1747,9509.840961
21.0,1636,10848.46617
21.0,1627,12186.785834
21.0,1629,13523.090455
21.0,1631,14866.416805
21.0,1626,16199.259078
21.0,1633,17540.081894
21.0,1630,18888.842175
21.0,1628,20233.806357
21.0,1630,21603.49759
21.0,1625,22941.658181
21.0,1629,24284.180709
21.0,1633,25624.632382
