#{"t_start": 1572444357.3400946, "env_id": "PongNoFrameskip-v4"}
r,l,t
-19.0,1872,1326.953074
9.0,2569,2762.225622
20.0,1667,4130.403048
20.0,1668,5469.45979
19.0,1728,6815.622093
20.0,1765,8162.39709
20.0,1665,9504.455473
21.0,1630,10846.974765
21.0,1632,12186.264848
21.0,1636,13522.68196
21.0,1630,14865.393008
21.0,1634,16198.858645
20.0,1693,17542.071381
21.0,1631,18888.015133
8.0,2206,20262.509899
21.0,1636,21603.046864
21.0,1629,22941.084145
21.0,1625,24282.944384
21.0,1625,25623.244228
