#{"t_start": 1572444355.8153772, "env_id": "PongNoFrameskip-v4"}
r,l,t
-18.0,2305,1350.580128
4.0,2870,2778.545559
20.0,1671,4132.196184
20.0,1692,5472.395554
20.0,1697,6815.474499
21.0,1695,8160.304156
20.0,1727,9509.276776
21.0,1631,10848.551337
21.0,1631,12187.674142
21.0,1627,13523.515009
21.0,1630,14866.877061
21.0,1636,16200.507913
21.0,1632,17540.590692
21.0,1631,18889.518065
21.0,1632,20234.672868
21.0,1634,21604.396446
21.0,1635,22942.964461
21.0,1631,24284.895505
21.0,1632,25625.169728
