#{"t_start": 1572444356.3379426, "env_id": "PongNoFrameskip-v4"}
r,l,t
-19.0,1868,1327.666164
4.0,3113,2790.412498
20.0,1668,4131.461619
21.0,1645,5469.208053
19.0,1729,6816.670049
21.0,1689,8159.402713
20.0,1745,9509.744021
21.0,1630,10847.959338
21.0,1636,12187.611058
21.0,1632,13523.379643
21.0,1629,14866.261803
19.0,1762,16206.026315
20.0,1686,17542.521769
20.0,1752,18895.044835
8.0,2207,20263.570033
21.0,1625,21603.183461
21.0,1625,22941.769262
21.0,1625,24283.918704
21.0,1636,25624.957445
