#{"t_start": 1572444357.0620766, "env_id": "PongNoFrameskip-v4"}
r,l,t
-18.0,2818,1375.436639
4.0,2872,2777.425718
20.0,1670,4130.875484
20.0,1691,5471.105436
19.0,1730,6816.016294
20.0,1661,8156.991024
20.0,1748,9509.23419
21.0,1633,10847.56398
21.0,1628,12186.217897
21.0,1628,13522.343654
21.0,1631,14865.754127
21.0,1634,16199.117248
20.0,1686,17541.806791
20.0,1727,18893.109109
8.0,2203,20262.635609
21.0,1627,21602.596428
21.0,1625,22941.065163
21.0,1631,24283.648213
21.0,1625,25623.510765
