#{"t_start": 1572444357.1749816, "env_id": "PongNoFrameskip-v4"}
r,l,t
-18.0,2818,1375.311465
4.0,2869,2777.156887
20.0,1665,4130.410938
20.0,1662,5469.333021
21.0,1693,6813.901232
20.0,1669,8157.423519
20.0,1668,9504.775525
21.0,1626,10846.840235
21.0,1634,12186.603486
21.0,1635,13522.772875
21.0,1636,14865.99978
19.0,1761,16205.130221
21.0,1634,17539.370897
20.0,1755,18894.386162
21.0,1632,20233.361146
21.0,1635,21603.13622
21.0,1636,22941.745206
21.0,1631,24283.543524
21.0,1626,25623.486217
